537736,"
      You Are What You Eat: The Plan That Will Change Your Life
",Gillian McKeith,"
  3.80
","

  1,465
  ratings
","

    152
    reviews
","From the author of Gillian McKeith’s Food Bible and Slim for Life   With over 2 million copies sold worldwide, Gillian McKeith’s You Are What You Eat is a national bestseller that has changed the way people think about food and nutrition. You Are What You Eat features real-life diet makeovers and case studies, easy to use lists and charts, and beautiful full color photographs. By encouraging you to eat more nutrient-dense, flavorful whole foods, You Are What You Eat will teach you how to stay healthy and satisfied.You Are What You Eat also includes:Gillian McKeith’s “Diet of Abundance” A 7-Day jumpstart plan The Food IQ Test Complete shopping guide and meal plan Healthy and delicious Mediterranean-inspired recipesYou Are What You Eat is a clear, no-nonsense nutritional guide to a healthier life.",0452287170,9780452287174),Paperback,,223 pages,"
            Published
        April 1st 2006
         by Plume Books

            
              (first published 2004)
            
","['Health', 'Nonfiction', 'Food and Drink', 'Food', 'Health', 'Nutrition', 'Food and Drink', 'Cookbooks', 'Reference', 'Food and Drink', 'Diets', 'Food and Drink', 'Cooking', 'Self Help', 'Food and Drink']"
7313711-the-last-duchess,"
      The Last Duchess
",Sharon Stewart,"
  4.24
","

  405
  ratings
","

    29
    reviews
","Малката Дуня бяга от родното си селце, разположено дълбоко в сибирската тайга. Тя не подозира, че една неочаквана среща ще я отведе в императорския дворец. Там Дуня се сприятелява с палавата и остроумна принцеса Анастасия. Животът им не би могъл да бъде по-прекрасен, но тъмните облаци на революцията надвисват над Русия. Дуня е изправена пред опасността да изгуби своите нови приятели и дори живота си...Канадската писателка Шарън Стюарт е родена пред 1944 г. Живее в град Торонто. Автор е на исторически книги за младите читатели. Най-голям успех постига с романа си ""Принцеса Анастация"" (1999 г.). В него тя майсторски разказва историята на младата принцеса от руското царско семейство.",0439961017,9780439961011),Hardcover,,288 pages,"
            Published
        
         by Scholastic Canada

            
              (first published January 1st 2001)
            
","['Historical', 'Historical Fiction', 'Childrens', 'Young Adult', 'Fiction']"
3063898-germinal,"
      Germinal: Zola
",Michel Erre,"
  4.12
","

  204
  ratings
","

    3
    reviews
",,2218032090,9782218032097),Unknown Binding,,79 pages,"
            Published
        1991
         by Hatier

      ",[]
5234145-a-matter-of-honor,"
      A Matter of Honor
",Ruth Willerth,"
  4.14
","

  22
  ratings
","

    2
    reviews
",,0980013003,9780980013009),Paperback,,336 pages,"
            Published
        September 1st 2008
         by Smattering Books

      ","['Science Fiction', 'Steampunk', 'Fantasy']"
6465864-the-organ-grinders,"
      The Organ Grinders
",Bill Fitzhugh,"
  3.89
","

  556
  ratings
","

    44
    reviews
","Paul is a committed environmentalist. He`s committed to saving the baboons from his arch-enemy`s experimental farms. Georgette is a committed environmentalist. She`s committed to saving the environment from the scum of the human race. Whatever it takes. And Landis is committed. He`s committed to saving his own ass from a genetic disease. Even if it means experimenting on the baboons Paul wants to save. And he`ll stop at nothing to prevent Paul interfering, including taking out a contract on him. But Georgette and Paul realise they will have to do anything and everything to stop Landis making a monkey out of them. And to save the baboons, guerrilla warefare is only the beginning . . .",0099279053,9780099279051),Paperback,,384 pages,"
            Published
        January 6th 2000
         by Arrow

            
              (first published September 1st 1998)
            
","['Fiction', 'Humor', 'Mystery', 'Mystery', 'Crime', 'Humor', 'Comedy']"
6122372-dans-mon-village-il-y-a-belle-lurette,"
      Dans mon village, il y a belle Lurette...
",Fred Pellerin,"
  4.29
","

  103
  ratings
","

    6
    reviews
",,2922528235,9782922528237),Paperback,,140 pages,"
            Published
        2001
         by Planète rebelle

      ","['Fiction', 'Fantasy', 'Cultural', 'France']"
644009,"
      Arráncame la vida
",Ángeles Mastretta,"
  4.01
","

  6,863
  ratings
","

    394
    reviews
",,8432216399,9788432216398),Paperback,Colección Booket,238 pages,"
            Published
        June 30th 2006
         by Planeta Deagostini

            
              (first published 1985)
            
","['Fiction', 'European Literature', 'Spanish Literature', 'Historical', 'Historical Fiction', 'Romance']"
1444912,"
      The Gathering
",Michael          Carroll,"
  4.20
","

  2,282
  ratings
","

    101
    reviews
","The battle between superhero and villain escalates in this pulsepounding sequel! Having thwarted Max Dalton's scheme to drain the world's superhumans of their powers, Colin Wagner has taken on the mantle of Titan and, with partner, Diamond, is using his newfound abilities to rid the London streets of crime. But our young heroes' lives are irrevocably changed when an unknown adversary leaks their secret identities to the world. Forced to flee to the United States with their friend Danny Cooper, who is coping with the loss of his arm and the dark prophecy surrounding his future, the trio must learn to master their powers and work together if their mysterious foe is to be defeated. New heroes are introduced, old friends and enemies return, and life-changing choices will be made in this second installment of Michael Carroll's superhero saga that dares to ask the question: Will Quantum's Prophecy come to pass?",0399247262,9780399247262),Hardcover,,224 pages,"
            Published
        July 3rd 2008
         by Philomel

            
              (first published October 1st 2006)
            
","['Science Fiction', 'Young Adult', 'Fantasy', 'Comics', 'Superheroes']"
509387,"
      The Blue Zone
",Andrew Gross,"
  3.81
","

  4,755
  ratings
","

    472
    reviews
","
From the number one New York Times bestselling coauthor of Judge & Jury and Lifeguard comes this electrifying solo debut, The Blue Zone.
Kate Raab's life seems almost perfect: her boyfriend, her job, her family . . . until her father runs into trouble with the law. His only recourse is to testify against his former accomplices in exchange for his family's placement in the Witness Protection Program. But one of them gets cold feet. In a flash, everything Kate can count on is gone.Now, a year later, her worst fears have happened: Her father has disappeared—into what the WITSEC agency calls ""the blue zone""—and someone close to him is found brutally murdered. With her family under surveillance, the FBI untrustworthy, and her father's menacing ""friends"" circling with increasing intensity, Kate sets off to find her father—and uncover the secrets someone will kill to keep buried.",0061143405,9780061143403),Hardcover,,338 pages,"
            Published
        April 17th 2007
         by William Morrow

      ","['Thriller', 'Mystery', 'Fiction', 'Suspense', 'Mystery', 'Crime']"
1295033,"
      Hard Times
",Blayne Cooper,"
  3.98
","

  495
  ratings
","

    24
    reviews
","Years ago, Lorna Malachi, a frightened teenager, was plunged into a nightmare called Blue Ridge Women's Correctional Facility. Terrified and desperate to belong, she sold her soul one piece at a time. She survived to sit atop the ever-shifting trash heap of prison society. Lorna has learned the hard way not to trust anyone, particularly penal system virgins like Kellie Holloway, her unrepentant new cellmate. But Kellie's pride and cluelessness guarantee that without help, she won't last long. Together, Kellie and Lorna navigate through an oppressive, hidden world where the lines between right and wrong blur, sexual passion is forbidden but explosive, and love is the biggest risk of all.",1883523907,9781883523909),Paperback,,264 pages,"
            Published
        October 22nd 2007
         by Spinsters Ink

      ","['GLBT', 'Lesbian', 'Romance', 'LGBT', 'Lesbian', 'Lesbian Fiction', 'Romance', 'Lesbian Romance']"
2516031,"
      Maudit manège
",Philippe Djian,"
  3.75
","

  163
  ratings
","

    8
    reviews
","""- Tu vois à quoi ça ressemble un entonnoir ? il a demandé. Comme je ne répondais pas, Il en a dessiné un dans les airs. - Quand tu auras mon âge, tu seras arrivé dans le petit bout, il a enchaîné. Tu verras qu'il ne te reste plus beaucoup de possibilités."" Depuis la mort de Betty, l'écrivain a le cour malade. C'est l'infarctus et l'appel aux petites pilules.. Malgré tout, sa ligne de vie s'accroche au fil de l'écriture. Le succès et le fric pointent le bout de leur nez, ce qui n'empêche pourtant pas sa vie de se compliquer ; imaginez seule ment deux écrivains sous le même toit où les courants d'air ont 1 visage de deux femmes... Dans la continuité de 37°2 le matin, le manège infernal des âme seules se poursuit dans une fuite en avant fantasque et authentique.",2290307122,9782290307120),Mass Market Paperback,,442 pages,"
            Published
        July 5th 2000
         by J'ai lu

            
              (first published 1986)
            
","['European Literature', 'French Literature', 'Cultural', 'France', 'Fiction']"
9257332-stumbling-toward-faith,"
      Stumbling Toward Faith
",Renee Altson,"
  4.04
","

  26
  ratings
","

    1
    review
",,English,English,ebook,,0 pages,"
            Published
        July 13th 2009
         by Zondervan

            
              (first published June 25th 2009)
            
","['Spirituality', 'Biography', 'Nonfiction']"
